Año,Mes,Departamento,Ciudad,País de Residencia,Extranjeros no Residentes
2019,2,Risaralda,Pereira,Panamá,132
2019,2,Cundinamarca,Anolaima,Francia,1
2019,2,Antioquia,Medellín,Eslovaquia,9
2019,2,Atlántico,Barranquilla,Emiratos Árabes Unidos,2
2019,2,Antioquia,Marinilla,Estados Unidos,12
2019,2,Valle del Cauca,Guadalajara de Buga,Rusia,1
2019,2,Caldas,Anserma,Ecuador,1
2019,2,Valle del Cauca,Bugalagrande,España,13
2019,2,Valle del Cauca,Cali,Austria,30
2019,2,Santander,Floridablanca,Reino Unido,5
2019,2,Santander,Bucaramanga,República Checa,1
2019,2,Antioquia,Sabaneta,Australia,4
2019,2,Boyacá,Boyacá,Estados Unidos,1
2019,2,Santander,Bucaramanga,Panamá,83
2019,2,Valle del Cauca,Zarzal,España,3
2019,2,Magdalena,Santa Marta,Cuba,2
2019,2,Caldas,Riosucio,Estados Unidos,1
2019,2,Antioquia,Abejorral,Finlandia,1
2019,2,San Andres y Providencia,San Andrés,Perú,2198
2019,2,Antioquia,Medellín,Costa de Marfil,1
2019,2,Santander,Oiba,Rusia,1
2019,2,Cundinamarca,Ubaque,México,2
2019,2,Valle del Cauca,Cali,Italia,170
2019,2,Magdalena,Santa Bárbara de Pinto,Nueva Zelanda,1
2019,2,Atlántico,Repelón,Panamá,2
2019,2,Amazonas,Leticia,República Checa,1
2019,2,Cundinamarca,Facatativá,España,5
2019,2,Santander,Bucaramanga,Suiza,16
2019,2,Cundinamarca,Chía,Finlandia,1
2019,2,Quindío,Armenia,Bolivia,12
2019,2,Antioquia,La Estrella,Dinamarca,3
2019,2,Antioquia,Medellín,Corea del Sur,72
2019,2,Santander,Bucaramanga,Puerto Rico,7
2019,2,Boyacá,Tunja,Estados Unidos,16
2019,2,Cauca,Popayán,Australia,3
2019,2,Cesar,El Paso,Estados Unidos,1
2019,2,Cundinamarca,Cajicá,Argentina,1
2019,2,Santander,San Gil,Países Bajos,2
2019,2,Bogota D.C.,"Bogotá, D.C.",Armenia,2
2019,2,Bolívar,Cartagena,Australia,191
2019,2,Atlántico,Santo Tomás,Chile,3
2019,2,Cundinamarca,Soacha,Jamaica,1
2019,2,Amazonas,Puerto Nariño,Alemania,1
2019,2,Cundinamarca,Facatativá,Chile,3
2019,2,Huila,Pitalito,Perú,4
2019,2,Cesar,Valledupar,Guatemala,4
2019,2,Antioquia,Santafé de Antioquia,Chile,3
2019,2,Santander,Barrancabermeja,Argentina,2
2019,2,Córdoba,Montería,China,2
2019,2,Bogota D.C.,"Bogotá, D.C.",Granada,1
2019,2,Cundinamarca,Facatativá,Argentina,1
2019,2,Cundinamarca,Arbeláez,México,2
2019,2,Valle del Cauca,Cali,Hungría,24
2019,2,Atlántico,Sabanalarga,Costa Rica,1
2019,2,Risaralda,La Virginia,Estados Unidos,1
2019,2,Valle del Cauca,Guacarí,Chile,2
2019,2,La Guajira,Albania,Chile,8
2019,2,Antioquia,Guarne,Francia,1
2019,2,Risaralda,Pereira,Irlanda,3
2019,2,Caldas,Manizales,Paraguay,44
2019,2,Quindío,Armenia,Australia,2
2019,2,Santander,Barbosa,Ecuador,1
2019,2,Nariño,Pasto,Bulgaria,3
2019,2,San Andres y Providencia,San Andrés,Bolivia,89
2019,2,Cundinamarca,Zipaquirá,Brasil,7
2019,2,Antioquia,Medellín,Turquía,30
2019,2,Sin Especificar,Sin Especificar,Ecuador,29
2019,2,Antioquia,Rionegro,Alemania,6
2019,2,Antioquia,Bello,Argentina,3
2019,2,Valle del Cauca,Palmira,República Dominicana,3
2019,2,Nariño,San Andres de Tumaco,Italia,1
2019,2,Cundinamarca,Guatavita,Chile,2
2019,2,Bolívar,Calamar,México,1
2019,2,Bogota D.C.,"Bogotá, D.C.",San Vicente y las Granadinas,1
2019,2,Bogota D.C.,"Bogotá, D.C.",Palaos,2
2019,2,Valle del Cauca,Cali,China,67
2019,2,Valle del Cauca,Tuluá,Chile,32
2019,2,Cauca,Corinto,Argentina,1
2019,2,San Andres y Providencia,San Andrés,Italia,59
2019,2,Bolívar,Cartagena,Ghana,2
2019,2,Santander,Girón,España,3
2019,2,Antioquia,La Pintada,Estados Unidos,1
2019,2,Antioquia,La Estrella,Estados Unidos,6
2019,2,Antioquia,Medellín,República de Macedonia,1
2019,2,Magdalena,Santa Marta,Siria,1
2019,2,Quindío,Salento,Argentina,4
2019,2,Bolívar,Barranco de Loba,Brasil,1
2019,2,Norte de Santander,Cúcuta,Perú,155
2019,2,Valle del Cauca,Roldanillo,Costa Rica,3
2019,2,Antioquia,Armenia,India,1
2019,2,Sucre,Coveñas,Ucrania,1
2019,2,Valle del Cauca,Calima,Bolivia,1
2019,2,Bogota D.C.,"Bogotá, D.C.",Guatemala,913
2019,2,Antioquia,Retiro,Panamá,1
2019,2,Antioquia,Guarne,Argentina,1
2019,2,Cundinamarca,Chía,Bolivia,7
2019,2,Risaralda,Dosquebradas,Países Bajos,1
2019,2,Valle del Cauca,Cali,Mónaco,1
2019,2,Meta,Villavicencio,Brasil,8
2019,2,Cauca,Guachené,Italia,1
2019,2,Cundinamarca,Zipaquirá,Panamá,4
2019,2,Antioquia,Medellín,Curazao,18
2019,2,Valle del Cauca,Cartago,México,7
2019,2,Magdalena,Sabanas de San Angel,Chile,2
2019,2,Santander,Barbosa,Filipinas,1
2019,2,Antioquia,Bello,Panamá,13
2019,2,Antioquia,San Luis,México,1
2019,2,Santander,San Gil,Suecia,1
2019,2,Cundinamarca,Zipacón,México,3
2019,2,Santander,Oiba,Chile,1
2019,2,Atlántico,Barranquilla,Paraguay,8
2019,2,Bogota D.C.,"Bogotá, D.C.",Bosnia,11
2019,2,Valle del Cauca,Cali,Rumania,28
2019,2,Boyacá,Sogamoso,Estados Unidos,4
2019,2,Antioquia,Medellín,Guyana,2
2019,2,Antioquia,Rionegro,China,5
2019,2,Santander,San Gil,Estados Unidos,12
2019,2,Risaralda,Dosquebradas,El Salvador,1
2019,2,Huila,Neiva,Italia,3
2019,2,Nariño,Ipiales,México,12
2019,2,Antioquia,Rionegro,Argentina,13
2019,2,Caldas,Manizales,Argentina,28
2019,2,Valle del Cauca,Palmira,Suiza,4
2019,2,Quindío,Salento,Austria,3
2019,2,Putumayo,Puerto Leguízamo,México,1
2019,2,Boyacá,Villa de Leyva,Reino Unido,16
2019,2,Putumayo,Mocoa,Francia,7
2019,2,Chocó,Bahía Solano,Estados Unidos,3
2019,2,San Andres y Providencia,Providencia,Perú,51
2019,2,Bogota D.C.,"Bogotá, D.C.",Emiratos Árabes Unidos,26
2019,2,Bogota D.C.,"Bogotá, D.C.",Madagascar,1
2019,2,Valle del Cauca,Cali,Bosnia,1
2019,2,Sucre,Coveñas,Afganistán,1
2019,2,Cauca,Timbiquí,Ecuador,1
2019,2,Antioquia,Ebéjico,Estados Unidos,1
2019,2,Risaralda,Belén de Umbría,Canadá,1
2019,2,Tolima,Villahermosa,China,1
2019,2,Antioquia,Medellín,Chipre,1
2019,2,Putumayo,Puerto Asís,Francia,1
2019,2,Tolima,Honda,Estados Unidos,1
2019,2,Magdalena,Algarrobo,Haití,1
2019,2,Antioquia,San Jerónimo,Costa Rica,1
2019,2,Antioquia,Medellín,Finlandia,44
2019,2,Bogota D.C.,"Bogotá, D.C.",Togo,1
2019,2,Boyacá,Tunja,Italia,1
2019,2,San Andres y Providencia,Providencia,Italia,4
2019,2,Valle del Cauca,Bugalagrande,Panamá,2
2019,2,Valle del Cauca,Cali,Costa Rica,141
2019,2,Boyacá,Tunja,Alemania,10
2019,2,Bogota D.C.,"Bogotá, D.C.",Palestina,1
2019,2,Antioquia,Guatape,Canadá,1
2019,2,Risaralda,Quinchía,Bolivia,1
2019,2,Antioquia,La Ceja,Antillas Neerlandesas,1
2019,2,Antioquia,Sabaneta,Brasil,1
2019,2,Nariño,Pasto,República Democratica del Congo,1
2019,2,Cundinamarca,Tocancipá,España,1
2019,2,Santander,Barrancabermeja,Cuba,1
2019,2,Boyacá,Tunja,Países Bajos,1
2019,2,Valle del Cauca,Tuluá,Argentina,2
2019,2,Boyacá,Villa de Leyva,Alemania,13
2019,2,Antioquia,Girardota,España,1
2019,2,Valle del Cauca,Cali,Estonia,6
2019,2,Quindío,Quimbaya,Canadá,1
2019,2,Bogota D.C.,"Bogotá, D.C.",Antillas Neerlandesas,42
2019,2,Valle del Cauca,Yumbo,Panamá,4
2019,2,Valle del Cauca,Florida,Ecuador,1
2019,2,Bogota D.C.,"Bogotá, D.C.",Antigua y Barbuda,2
2019,2,Risaralda,Pereira,Arabia Saudita,1
2019,2,Huila,Neiva,Bélgica,1
2019,2,Santander,Bucaramanga,Uruguay,5
2019,2,San Andres y Providencia,San Andrés,Rusia,3
2019,2,Antioquia,Envigado,Costa Rica,2
2019,2,Cundinamarca,Mosquera,Panamá,5
2019,2,Antioquia,Medellín,Líbano,2
2019,2,Casanare,Yopal,Ecuador,5
2019,2,Bolívar,Magangué,Ecuador,2
2019,2,Bogota D.C.,"Bogotá, D.C.",Sudáfrica,27
2019,2,Valle del Cauca,Caicedonia,Bolivia,1
2019,2,Norte de Santander,Villa del Rosario,México,2
2019,2,Atlántico,Barranquilla,Brasil,109
2019,2,Valle del Cauca,Cali,Bahamas,5
2019,2,Bolívar,Cartagena,Ruanda,2
2019,2,Atlántico,Juan de Acosta,Canadá,2
2019,2,Cundinamarca,San Francisco,Chile,1
2019,2,Antioquia,Bello,Polonia,1
2019,2,Cundinamarca,Tocancipá,Suiza,1
2019,2,Antioquia,Retiro,Chile,1
2019,2,Putumayo,Mocoa,Ecuador,4
2019,2,Norte de Santander,Cúcuta,Ecuador,147
2019,2,Huila,Neiva,Chile,13
2019,2,Chocó,El Carmen de Atrato,Perú,4
2019,2,Atlántico,Soledad,España,1
2019,2,San Andres y Providencia,Providencia,Dinamarca,1
2019,2,Valle del Cauca,Palmira,Guatemala,1
2019,2,Antioquia,Sabaneta,Suecia,2
2019,2,Atlántico,Barranquilla,Barbados,1
2019,2,Sucre,Sincelejo,Francia,1
2019,2,Magdalena,Santa Marta,Serbia,3
2019,2,Boyacá,Tibasosa,México,1
2019,2,Cundinamarca,Funza,Estados Unidos,7
2019,2,Quindío,Calarca,Canadá,3
2019,2,Atlántico,Barranquilla,Taiwán,3
2019,2,Tolima,Espinal,Panamá,1
2019,2,Santander,Bucaramanga,República Dominicana,3
2019,2,Caldas,Manizales,Bulgaria,4
2019,2,Antioquia,Jardín,Perú,1
2019,2,Meta,Villavicencio,Países Bajos,4
2019,2,Atlántico,Galapa,España,1
2019,2,Cauca,Popayán,Chile,9
2019,2,Valle del Cauca,Cali,Luxemburgo,4
2019,2,Valle del Cauca,Roldanillo,Suiza,2
2019,2,Valle del Cauca,Florida,Estados Unidos,2
2019,2,Valle del Cauca,Cali,Senegal,1
2019,2,Huila,Neiva,Costa Rica,6
2019,2,Antioquia,Medellín,China,126
2019,2,Valle del Cauca,Buenaventura,Guatemala,1
2019,2,Valle del Cauca,Cali,Maldivas,1
2019,2,Risaralda,Dosquebradas,Francia,4
2019,2,Bolívar,Cartagena,Alemania,991
2019,2,Risaralda,Santa Rosa de Cabal,Finlandia,1
2019,2,Valle del Cauca,Palmira,Luxemburgo,1
2019,2,Antioquia,Copacabana,Ecuador,4
2019,2,Antioquia,Medellín,Bélgica,126
2019,2,Quindío,Armenia,Panamá,29
2019,2,Santander,Bucaramanga,Argentina,29
2019,2,Risaralda,Dosquebradas,Cuba,1
2019,2,Cesar,Valledupar,Cuba,1
2019,2,Valle del Cauca,Cartago,Chile,8
2019,2,Bolívar,Cartagena,Aruba,6
2019,2,Caldas,Manizales,Canadá,10
2019,2,Bogota D.C.,"Bogotá, D.C.",Chad,1
2019,2,Bogota D.C.,"Bogotá, D.C.",Andorra,9
2019,2,Antioquia,Guatape,Noruega,1
2019,2,Bolívar,Cartagena,Fiyi,1
2019,2,Bogota D.C.,"Bogotá, D.C.",Yemen,1
2019,2,Magdalena,Santa Marta,Chile,564
2019,2,Cauca,Puerto Tejada,España,2
2019,2,Huila,La Plata,Estados Unidos,1
2019,2,San Andres y Providencia,San Andrés,Israel,5
2019,2,Caldas,Chinchiná,Jamaica,1
2019,2,Valle del Cauca,Roldanillo,Rusia,2
2019,2,Valle del Cauca,Palmira,China,3
2019,2,Norte de Santander,Cúcuta,Rusia,6
2019,2,Antioquia,Marinilla,Francia,1
2019,2,Boyacá,Tibasosa,Chile,1
2019,2,Antioquia,Bello,Países Bajos,4
2019,2,Santander,Bucaramanga,Francia,35
2019,2,Valle del Cauca,Tuluá,Canadá,7
2019,2,Antioquia,Bello,Puerto Rico,1
2019,2,Antioquia,Puerto Triunfo,Panamá,1
2019,2,Valle del Cauca,Cali,República de Macedonia,2
2019,2,Norte de Santander,Cácota,España,1
2019,2,Putumayo,Orito,Ecuador,3
2019,2,Atlántico,Barranquilla,España,260
2019,2,Santander,Bucaramanga,Singapur,1
2019,2,Amazonas,Leticia,Estonia,3
2019,2,Antioquia,Envigado,Estados Unidos,130
2019,2,Santander,San Gil,Bélgica,1
2019,2,Risaralda,Pereira,Noruega,2
2019,2,Sin Especificar,Sin Especificar,Argentina,348
2019,2,Valle del Cauca,Yumbo,Alemania,1
2019,2,Caldas,Manizales,Reino Unido,6
2019,2,Bogota D.C.,"Bogotá, D.C.",Eslovaquia,139
2019,2,Cundinamarca,Funza,Alemania,1
2019,2,Cundinamarca,Villeta,Suiza,1
2019,2,Nariño,Pasto,Japón,1
2019,2,Bogota D.C.,"Bogotá, D.C.",Suiza,1169
2019,2,Cundinamarca,Funza,Perú,3
2019,2,Sucre,Coveñas,Suiza,1
2019,2,Cundinamarca,Ricaurte,Uruguay,1
2019,2,Valle del Cauca,Cali,México,456
2019,2,Boyacá,Villa de Leyva,Guatemala,1
2019,2,Cundinamarca,Tocancipá,Perú,32
2019,2,Antioquia,Copacabana,Panamá,3
2019,2,Tolima,Ibagué,Estados Unidos,55
2019,2,Valle del Cauca,Yumbo,Perú,2
2019,2,Valle del Cauca,Yotoco,Perú,1
2019,2,La Guajira,Distracción,Suiza,1
2019,2,Tolima,Ibagué,Guatemala,1
2019,2,Bolívar,Achí,Chile,24
2019,2,Antioquia,Abejorral,Estonia,1
2019,2,Cundinamarca,Chipaque,Estados Unidos,1
2019,2,Valle del Cauca,Calima,Reino Unido,1
2019,2,Atlántico,Soledad,Bolivia,2
2019,2,Cundinamarca,Chipaque,Costa Rica,1
2019,2,Putumayo,Sibundoy,Canadá,1
2019,2,Amazonas,Leticia,Chile,16
2019,2,Antioquia,Barbosa,Suiza,1
2019,2,Santander,Bucaramanga,Croacia,1
2019,2,Bolívar,Cartagena,Armenia,2
2019,2,Atlántico,Barranquilla,Suecia,16
2019,2,Bolívar,Cartagena,Camboya,2
2019,2,Cauca,Santander de Quilichao,China,1
2019,2,Valle del Cauca,Alcalá,Uruguay,1
2019,2,Santander,Barrancabermeja,Ecuador,10
2019,2,Quindío,Circasia,República Dominicana,1
2019,2,Antioquia,Medellín,Estados Unidos,11384
2019,2,Sucre,Corozal,México,1
2019,2,Putumayo,Valle del Guamuez,España,1
2019,2,San Andres y Providencia,San Andrés,Guayana Francesa,1
2019,2,Cundinamarca,Cota,España,1
2019,2,Norte de Santander,Pamplona,Ecuador,1
2019,2,Valle del Cauca,Buenaventura,Estados Unidos,8
2019,2,Nariño,Pasto,Reino Unido,10
2019,2,Cundinamarca,El Rosal,Estados Unidos,1
2019,2,Huila,Gigante,México,1
2019,2,Bogota D.C.,"Bogotá, D.C.",Iraq,1
2019,2,Cundinamarca,Mosquera,España,1
2019,2,Bolívar,Cartagena,Angola,1
2019,2,Boyacá,Chiquinquirá,Argentina,2
2019,2,Bolívar,Cartagena,Nueva Zelanda,38
2019,2,Cundinamarca,Chía,Italia,2
2019,2,Atlántico,Barranquilla,Bulgaria,1
2019,2,Cauca,Timbío,Ecuador,3
2019,2,La Guajira,Maicao,Francia,2
2019,2,Córdoba,Montelíbano,Paraguay,1
2019,2,Risaralda,Apía,España,2
2019,2,Quindío,Quimbaya,Estados Unidos,7
2019,2,Norte de Santander,Cucutilla,España,1
2019,2,Santander,Floridablanca,Perú,2
2019,2,Tolima,Ibagué,Benín,1
2019,2,Bogota D.C.,"Bogotá, D.C.",Uruguay,557
2019,2,Nariño,Ipiales,Japón,3
2019,2,Chocó,Bahía Solano,México,1
2019,2,Meta,Acacías,Canadá,3
2019,2,Boyacá,Tunja,Ecuador,3
2019,2,Arauca,Arauca,Chile,2
2019,2,Valle del Cauca,Yumbo,Canadá,2
2019,2,Antioquia,Itagui,Ecuador,2
2019,2,La Guajira,Riohacha,República Dominicana,2
2019,2,Bolívar,Cartagena,Uganda,1
2019,2,Santander,Bucaramanga,México,78
2019,2,Quindío,Armenia,Aruba,2
2019,2,Santander,Barbosa,Brasil,1
2019,2,Atlántico,Manatí,Estados Unidos,4
2019,2,Atlántico,Baranoa,Francia,1
2019,2,Antioquia,Segovia,Perú,3
2019,2,Antioquia,La Unión,Panamá,1
2019,2,Valle del Cauca,Cali,Letonia,4
2019,2,Atlántico,Soledad,Argentina,2
2019,2,Santander,Barrancabermeja,Perú,4
2019,2,Caldas,Supía,Ecuador,2
2019,2,Cundinamarca,Cachipay,Chile,1
2019,2,Tolima,Ibagué,Aruba,2
2019,2,Antioquia,Abejorral,Suiza,3
2019,2,Antioquia,San Vicente Ferrer,Estados Unidos,1
2019,2,Putumayo,Puerto Asís,Alemania,4
2019,2,Atlántico,Soledad,Alemania,1
2019,2,Cundinamarca,Villeta,Chile,1
2019,2,Valle del Cauca,Caicedonia,Argentina,4
2019,2,Quindío,Calarca,Ecuador,2
2019,2,Boyacá,Paipa,Italia,2
2019,2,Bogota D.C.,"Bogotá, D.C.",San Marino,1
2019,2,Santander,Barrancabermeja,Canadá,1
2019,2,Tolima,Líbano,Estados Unidos,1
2019,2,Nariño,Pasto,Suecia,2
2019,2,Córdoba,Chinú,Ecuador,3
2019,2,Risaralda,Pereira,Costa Rica,12
2019,2,Antioquia,Guatape,Japón,3
2019,2,Valle del Cauca,Jamundí,Perú,2
2019,2,La Guajira,Riohacha,Suecia,2
2019,2,Caldas,Riosucio,España,1
2019,2,Bogota D.C.,"Bogotá, D.C.",Angola,2
2019,2,Risaralda,Pereira,Puerto Rico,5
2019,2,Bolívar,Achí,Ecuador,4
2019,2,Santander,Bucaramanga,Bolivia,2
2019,2,Bogota D.C.,"Bogotá, D.C.",Libia,3
2019,2,Valle del Cauca,Buenaventura,Egipto,1
2019,2,Cundinamarca,Cota,Alemania,2
2019,2,Boyacá,Tunja,México,7
2019,2,Valle del Cauca,Palmira,Filipinas,3
2019,2,Santander,Barichara,Reino Unido,1
2019,2,Boyacá,Sora,Alemania,1
2019,2,Cundinamarca,Guaduas,Panamá,1
2019,2,Cundinamarca,Sesquilé,Perú,1
2019,2,Cundinamarca,Mosquera,Alemania,2
2019,2,Antioquia,Guatape,Alemania,4
2019,2,Antioquia,Barbosa,Antillas Neerlandesas,1
2019,2,Valle del Cauca,Yumbo,España,3
2019,2,San Andres y Providencia,San Andrés,Turquía,1
2019,2,Atlántico,Baranoa,Bolivia,1
2019,2,Cundinamarca,Ricaurte,Chile,4
2019,2,Quindío,Montenegro,Chile,2
2019,2,Nariño,Pasto,Suiza,4
2019,2,San Andres y Providencia,San Andrés,Panamá,150
2019,2,Bolívar,Cicuco,Estados Unidos,2
2019,2,Córdoba,Ciénaga de Oro,Argentina,1
2019,2,Magdalena,Algarrobo,Chile,2
2019,2,Bolívar,Cartagena,Brasil,3664
2019,2,Caquetá,Florencia,Chile,1
2019,2,Meta,Villavicencio,Chile,10
2019,2,Risaralda,Belén de Umbría,Estados Unidos,2
2019,2,Antioquia,Caldas,Honduras,1
2019,2,Valle del Cauca,Cali,Grecia,4
2019,2,Quindío,Montenegro,Estados Unidos,9
2019,2,Risaralda,Dosquebradas,Guatemala,2
2019,2,Bogota D.C.,"Bogotá, D.C.",Malta,13
2019,2,Valle del Cauca,Bolívar,Estados Unidos,3
2019,2,Antioquia,Dabeiba,China,4
2019,2,Córdoba,Cotorra,Chile,1
2019,2,Amazonas,El Encanto,Italia,1
2019,2,Antioquia,Medellín,Bahamas,9
2019,2,Antioquia,Medellín,Suecia,124
2019,2,Valle del Cauca,La Victoria,Panamá,1
2019,2,San Andres y Providencia,San Andrés,Dinamarca,11
2019,2,Santander,Floridablanca,México,8
2019,2,Bogota D.C.,"Bogotá, D.C.",Serbia,47
2019,2,Cundinamarca,Caqueza,Alemania,1
2019,2,Antioquia,Santa Rosa de Osos,Perú,2
2019,2,Nariño,Pasto,Polonia,2
2019,2,Cundinamarca,Girardot,Italia,1
2019,2,Nariño,Pasto,El Salvador,1
2019,2,Cundinamarca,La Mesa,Chile,1
2019,2,Boyacá,Duitama,Australia,1
2019,2,Bogota D.C.,"Bogotá, D.C.",Polonia,467
2019,2,Santander,Bucaramanga,Japón,1
2019,2,Córdoba,Montelíbano,México,3
2019,2,Cesar,El Copey,España,1
2019,2,Valle del Cauca,Cali,España,625
2019,2,Valle del Cauca,La Unión,Guatemala,1
2019,2,Valle del Cauca,La Unión,España,4
2019,2,Bogota D.C.,"Bogotá, D.C.",Alemania,5443
2019,2,Valle del Cauca,Guadalajara de Buga,Perú,3
2019,2,Antioquia,Medellín,Australia,198
2019,2,San Andres y Providencia,San Andrés,Eslovaquia,2
2019,2,Sucre,Sampués,Argentina,1
2019,2,Cundinamarca,Fúquene,Ecuador,1
2019,2,Quindío,Pijao,España,1
2019,2,Bogota D.C.,"Bogotá, D.C.",República de Kosovo,1
2019,2,Cundinamarca,Soacha,Alemania,1
2019,2,Cauca,Popayán,Bolivia,2
2019,2,Bogota D.C.,"Bogotá, D.C.",Tailandia,27
2019,2,Cundinamarca,Chía,Polonia,2
2019,2,Tolima,Ibagué,Perú,11
2019,2,Sin Especificar,Sin Especificar,Uruguay,78
2019,2,Casanare,Yopal,Estados Unidos,6
2019,2,Cesar,Aguachica,Alemania,2
2019,2,Risaralda,Dosquebradas,Perú,3
2019,2,Cundinamarca,Soacha,Estados Unidos,11
2019,2,Caldas,Viterbo,Estados Unidos,2
2019,2,Valle del Cauca,Guadalajara de Buga,Estados Unidos,8
2019,2,Quindío,Salento,Portugal,3
2019,2,Norte de Santander,Pamplona,Estados Unidos,1
2019,2,Cundinamarca,Sesquilé,Ecuador,1
2019,2,Caldas,La Dorada,Israel,1
2019,2,Antioquia,Abejorral,Costa Rica,2
2019,2,Quindío,Salento,Australia,2
2019,2,Antioquia,La Estrella,Italia,1
2019,2,Valle del Cauca,Palmira,Uganda,1
2019,2,Valle del Cauca,Cali,Argentina,364
2019,2,Magdalena,Santa Marta,Rusia,11
2019,2,Tolima,Ibagué,Reino Unido,7
2019,2,Córdoba,Planeta Rica,España,3
2019,2,Atlántico,Barranquilla,Rusia,12
2019,2,Cundinamarca,Chía,Perú,5
2019,2,Bogota D.C.,"Bogotá, D.C.",Belice,12
2019,2,Santander,San Gil,Alemania,5
2019,2,Valle del Cauca,Cali,Organismos internacionales,3
2019,2,Antioquia,La Ceja,El Salvador,1
2019,2,Amazonas,Puerto Nariño,Perú,4
2019,2,Cundinamarca,Zipacón,Perú,1
2019,2,Santander,Piedecuesta,Alemania,2
2019,2,Risaralda,Pereira,Alemania,66
2019,2,Antioquia,Medellín,Islandia,4
2019,2,Caldas,La Dorada,Antillas Neerlandesas,2
2019,2,Bolívar,Cartagena,Malawi,1
2019,2,Risaralda,Pereira,Eslovaquia,2
2019,2,Santander,Girón,Países Bajos,1
2019,2,Chocó,Acandí,Polonia,1
2019,2,Cundinamarca,Fomeque,Estados Unidos,1
2019,2,Amazonas,Leticia,España,16
2019,2,Caldas,Viterbo,España,1
2019,2,Magdalena,Santa Marta,Canadá,115
2019,2,Guaviare,San José del Guaviare,España,1
2019,2,Bogota D.C.,"Bogotá, D.C.",Ghana,3
2019,2,Antioquia,Medellín,Perú,1956
2019,2,Atlántico,Barranquilla,Irlanda,6
2019,2,Caldas,Manizales,Australia,8
2019,2,Valle del Cauca,La Unión,Brasil,1
2019,2,Amazonas,El Encanto,Argentina,1
2019,2,Antioquia,Envigado,Cuba,1
2019,2,Norte de Santander,Cúcuta,Polonia,10
2019,2,Boyacá,Tunja,Francia,13
2019,2,Santander,San Gil,Francia,6
2019,2,Atlántico,Barranquilla,Sudáfrica,4
2019,2,Antioquia,Abejorral,Reino Unido,1
2019,2,Bogota D.C.,"Bogotá, D.C.",Francia,6744
2019,2,Nariño,Ipiales,Alemania,8
2019,2,Antioquia,Santafé de Antioquia,Estados Unidos,1
2019,2,Antioquia,Armenia,Brasil,2
2019,2,Bolívar,Cartagena,Rumania,40
2019,2,Santander,Barrancabermeja,Puerto Rico,1
2019,2,Santander,Piedecuesta,España,2
2019,2,Chocó,Bahía Solano,Canadá,1
2019,2,Santander,Charalá,Ecuador,1
2019,2,Risaralda,Pereira,Bahamas,2
2019,2,Antioquia,Bello,Costa Rica,6
2019,2,Norte de Santander,Ocaña,Canadá,2
2019,2,Cundinamarca,Fusagasugá,Brasil,2
2019,2,Antioquia,Medellín,Bosnia,1
2019,2,Bogota D.C.,"Bogotá, D.C.",Arabia Saudita,3
2019,2,Valle del Cauca,Florida,Suiza,1
2019,2,Boyacá,Turmequé,Ecuador,2
2019,2,Nariño,Pasto,Argentina,18
2019,2,Cundinamarca,Tocaima,Ecuador,1
2019,2,Quindío,Calarca,Brasil,1
2019,2,Antioquia,Sabaneta,Italia,1
2019,2,Risaralda,Dosquebradas,Bolivia,1
2019,2,Bolívar,Cartagena,Burkina Faso,3
2019,2,Meta,Puerto Gaitán,Argentina,4
2019,2,Antioquia,Montebello,Estados Unidos,1
2019,2,Magdalena,Santa Marta,Francia,165
2019,2,Nariño,Pasto,Italia,6
2019,2,Valle del Cauca,Calima,España,1
2019,2,Quindío,Circasia,Francia,1
2019,2,Norte de Santander,Cucutilla,Perú,3
2019,2,Boyacá,Puerto Boyacá,Ecuador,1
2019,2,Cesar,Curumaní,Filipinas,1
2019,2,Cundinamarca,Zipaquirá,México,16
2019,2,Huila,Neiva,Australia,7
2019,2,Bolívar,Cartagena,Puerto Rico,38
2019,2,Atlántico,Barranquilla,Hungría,2
2019,2,Valle del Cauca,Cali,Bolivia,61
2019,2,Bogota D.C.,"Bogotá, D.C.",Benín,1
2019,2,Cundinamarca,Sibaté,Canadá,1
2019,2,Antioquia,Guatape,Estados Unidos,20
2019,2,Antioquia,Bello,Trinidad y Tobago,2
2019,2,Valle del Cauca,Roldanillo,Uruguay,1
2019,2,Magdalena,Santa Marta,India,12
2019,2,Cundinamarca,Ubaque,Ecuador,1
2019,2,Quindío,Armenia,Suecia,1
2019,2,Nariño,Pasto,Taiwán,1
2019,2,Antioquia,Abejorral,Japón,1
2019,2,Atlántico,Barranquilla,México,236
2019,2,Nariño,Tangua,España,1
2019,2,Antioquia,Ciudad Bolívar,Alemania,1
2019,2,San Andres y Providencia,San Andrés,China,2
2019,2,Boyacá,Tunja,Paraguay,13
2019,2,Sucre,Sincelejo,Canadá,3
2019,2,Cundinamarca,Viotá,Estados Unidos,1
2019,2,Cauca,Popayán,República Dominicana,1
2019,2,Valle del Cauca,Restrepo,Chile,1
2019,2,Valle del Cauca,Candelaria,Estados Unidos,6
2019,2,Cundinamarca,Fusagasugá,Australia,1
2019,2,Magdalena,Santa Marta,Perú,394
2019,2,Nariño,Pasto,Uruguay,4
2019,2,Caldas,La Dorada,Australia,1
2019,2,Antioquia,Sabaneta,Estados Unidos,54
2019,2,Córdoba,San Bernardo del Viento,Países Bajos,1
2019,2,La Guajira,Maicao,Estados Unidos,4
2019,2,Atlántico,Tubará,Países Bajos,1
2019,2,Boyacá,Villa de Leyva,República Checa,2
